"","X","estimate","SE","df","t.ratio","pval","padj","fold_change","gene","Chr","male_fold_change","female_fold_change","female_direction","male_direction","opp"
"ILMN_1800942","ILMN_1800942",0.0857553915612875,0.0174220228213941,289.605676302451,4.92224080064805,1.43863976781963e-06,0.00714716236652792,-1.06294263532218,"KCTD6","3",-1.03797255489379,-1.117552266513,"negative","negative",0
"ILMN_2146372","ILMN_2146372",0.212590671884581,0.018318432380883,289.856522276009,11.6052873665347,7.8883054043205e-26,7.70056373569767e-22,-1.16854300231351,"KCTD6","3",-1.12912960101913,-1.25617098893417,"negative","negative",0
"ILMN_1651557","ILMN_1651557",0.124256170302036,0.0209352494641495,289.790838660926,5.93526103019782,8.36429092240447e-09,5.02442955708836e-05,-1.09460914900154,"KDELC2","11",-1.07770967820157,-1.13109802925276,"negative","negative",0
"ILMN_2130411","ILMN_2130411",0.0613053140487871,0.0124227944388514,290.054131986738,4.93490529450114,1.3541133997753e-06,0.00674619295768054,-1.04173584553048,"KDELR1","19",-1.02941102216904,-1.06819608264281,"negative","negative",0
"ILMN_1706539","ILMN_1706539",-0.18800046817198,0.0166182891125636,290.279090712341,-11.3128654158417,7.95112695197427e-25,7.65454991666563e-21,1.13437750053474,"KDM3B","5",1.1006163611552,1.20895966649394,"positive","positive",0
"ILMN_1755727","ILMN_1755727",-0.168248009159266,0.0136952821709454,290.822348133488,-12.2851071675036,3.17298828945519e-28,3.20186248288923e-24,1.12162011447352,"KDM5B","1",1.10535596784466,1.15668514245187,"positive","positive",0
"ILMN_2397521","ILMN_2397521",-0.252357039705987,0.0209878714854025,290.838031237016,-12.0239463006769,2.63908904264836e-27,2.62958832209483e-23,1.19268093775,"KDM6B","17",1.17438907243758,1.23216986031886,"positive","positive",0
"ILMN_2410771","ILMN_2410771",0.0886257279885312,0.0146754313307932,289.730594841242,6.03905438898885,4.74263018829813e-09,2.89015883674888e-05,-1.06330098642849,"KEAP1","19",-1.05482296050726,-1.08139245131089,"negative","negative",0
"ILMN_2410772","ILMN_2410772",0.100396879734761,0.0125172930731867,290.297701412589,8.02065423792157,2.60941817799658e-14,1.99959714979878e-10,-1.07123000336064,"KEAP1","19",-1.05129115909641,-1.11449865450336,"negative","negative",0
"ILMN_1653480","ILMN_1653480",-0.239638137391083,0.0211580848364789,290.20784282884,-11.3260788603097,7.17722085172553e-25,6.91166368021169e-21,1.18240849677905,"CCDC125","5",1.14927049745006,1.25540992893928,"positive","positive",0
"ILMN_2076640","ILMN_2076640",0.102623546129367,0.0147494100090997,290.082362675234,6.95780685912546,2.30227137842196e-11,1.58810679683547e-07,-1.08024986035001,"KHDRBS1","1",-1.06454487023264,-1.11411138176242,"negative","negative",0
"ILMN_1691747","ILMN_1691747",-0.104793397151641,0.0171786658210186,289.694877770014,-6.10020581595008,3.38371141361914e-09,2.08064414823441e-05,1.08015840644285,"KHDRBS3","8",1.07626335058813,1.08841356315295,"positive","positive",0
"ILMN_1654392","ILMN_1654392",-0.0536961122529186,0.0116117101260391,290.626895274384,-4.62430698579926,5.66311603798848e-06,0.0266449609587358,1.04120816051913,"KHNYN","14",1.04117422396729,1.04127968633663,"positive","positive",0
"ILMN_1665483","ILMN_1665483",0.148988678920711,0.019074339060062,290.090436205217,7.81094843976347,1.04565971147772e-13,7.86336103031245e-10,-1.11474457804699,"KIAA0020","9",-1.09255736155097,-1.16299123342176,"negative","negative",0
"ILMN_1797191","ILMN_1797191",-0.0826215690485234,0.015847311193667,291.328350247718,-5.21360172958179,3.51631325885353e-07,0.00184922914283107,1.05755586343183,"KIAA0040","1",1.04877402764061,1.07630535754827,"positive","positive",0
"ILMN_2153280","ILMN_2153280",0.177557813784844,0.0202902534384339,289.755578186244,8.75089186656057,1.77782081037669e-16,1.45052399918634e-12,-1.13826200436123,"KIAA0090","1",-1.11512088998817,-1.18861712977754,"negative","negative",0
"ILMN_2412521","ILMN_2412521",-0.0745348707735042,0.0101693912425826,290.316032902276,-7.32933456836649,2.30627199335157e-12,1.65820956321978e-08,1.06242037716049,"KIAA0101","15",1.05108767829627,1.08670605361051,"positive","positive",0
"ILMN_1740351","ILMN_1740351",-0.0916340896216676,0.0104402986341174,290.551663447397,-8.77696058637829,1.46523107418294e-16,1.19826597246681e-12,1.06176169203767,"IST1","16",1.04766753185179,1.09208948578042,"positive","positive",0
"ILMN_1807767","ILMN_1807767",0.186993299810342,0.0150743865135519,290.396026260751,12.4047038094874,1.21740622140617e-28,1.2351803522387e-24,-1.14150819082909,"KIAA0182","16",-1.12454155963936,-1.17810874343749,"negative","negative",0
"ILMN_1694686","ILMN_1694686",0.144805078421949,0.0165674067728925,289.865878914142,8.7403587300626,1.91124491452714e-16,1.55862022779688e-12,-1.10706924082958,"HMGXB3","5",-1.09746378373211,-1.12758918815413,"negative","negative",0
"ILMN_1728676","ILMN_1728676",0.0597628490949786,0.0111737961101822,289.605676302451,5.34848215464744,1.80316164913056e-07,0.000973526974365589,-1.04608969521556,"KIAA0196","8",-1.04049983542931,-1.0579690072411,"negative","negative",0
"ILMN_1795704","ILMN_1795704",-0.204799423966785,0.0191493106281318,290.623409632452,-10.694871890893,9.93618863120854e-23,9.23270647611897e-19,1.1474314002566,"KIAA0232","4",1.11607793280583,1.21642387278221,"positive","positive",0
"ILMN_1696127","ILMN_1696127",-0.0835029752473913,0.0121743006557609,290.171652626625,-6.85895458051442,4.18524330632762e-11,2.8551729835767e-07,1.05589501303882,"KIAA0240","6",1.04048185736749,1.08913040767122,"positive","positive",0
"ILMN_2226917","ILMN_2226917",-0.255006931031896,0.016598310100377,291.300166844919,-15.3634273302379,2.00183824236801e-39,2.25086691971859e-35,1.18625020083124,"KIAA0247","14",1.16176610885992,1.23955392774289,"positive","positive",0
"ILMN_1656042","ILMN_1656042",-0.612310192954041,0.0273261927924621,290.633318283431,-22.4074461306936,2.76931340783795e-65,3.30102158214284e-61,1.53439443192476,"KIAA0319L","1",1.47321217687813,1.67178577703136,"positive","positive",0
"ILMN_1809585","ILMN_1809585",-0.634544751332055,0.0271699062532056,290.246071454852,-23.3546904953781,1.28907966264253e-68,1.53851657736386e-64,1.5534562397068,"KIAA0319L","1",1.51685504005615,1.63351207297646,"positive","positive",0
"ILMN_1683277","ILMN_1683277",-0.552164525002447,0.0262184379163352,290.550719648231,-21.0601610501908,2.00381338154456e-60,2.37992915326047e-56,1.46854750567848,"KIAA0319L","1",1.43856928315284,1.53378884832374,"positive","positive",0
"ILMN_2260500","ILMN_2260500",-0.598355044349995,0.029548513474902,289.991262387317,-20.2499203507556,1.94621793390462e-57,2.30393279015629e-53,1.51412928791118,"KIAA0319L","1",1.44342647285137,1.67468333271815,"positive","positive",0
"ILMN_1659845","ILMN_1659845",0.0604176787751293,0.0116150751009182,290.827743667612,5.2016606220956,3.73328467083074e-07,0.00195922779525197,-1.0456196034786,"KIAA0355","19",-1.04051681132252,-1.05645596891748,"negative","negative",0
"ILMN_1847822","ILMN_1847822",0.0979912919955176,0.0155282620517302,289.605676302451,6.31051251383274,1.03987984941098e-09,6.5824394467715e-06,-1.0728013240106,"KIAA0368","9",-1.07252572710008,-1.07338238382909,"negative","negative",0
"ILMN_1701512","ILMN_1701512",0.0927648211129964,0.0160542351259441,292.516431475258,5.77821493115458,1.93129491128511e-08,0.000113077317055743,-1.07372411295657,"KIAA0391","14",-1.0571730194582,-1.10945942015902,"negative","negative",0
"ILMN_1793371","ILMN_1793371",-0.117230719404928,0.0132879950869118,290.728260273714,-8.82230303655036,1.0625456715368e-16,8.71924978063098e-13,1.08965820011563,"KIAA0430","16",1.07995096776617,1.11040312435863,"positive","positive",0
"ILMN_1697597","ILMN_1697597",0.113327280702579,0.0116618806496136,290.367581736672,9.7177534316761,1.64524684230597e-19,1.44172980791272e-15,-1.08460244444889,"KIAA0494","1",-1.07312240987138,-1.1092006711944,"negative","negative",0
"ILMN_1693233","ILMN_1693233",-0.365215386843517,0.0196488497889396,290.905488920865,-18.5871127707993,2.24747146907502e-51,2.63808201040026e-47,1.29163976337605,"KIAA0513","16",1.25213221507734,1.37903252432341,"positive","positive",0
"ILMN_1682572","ILMN_1682572",-0.0897541759954297,0.0155147882048727,290.35275058238,-5.78507259075833,1.87413978701109e-08,0.00010978710872311,1.05566838862162,"KIAA0528","12",1.04751802582827,1.07305375274061,"positive","positive",0
"ILMN_1753426","ILMN_1753426",-0.196759376128738,0.0155898057077369,290.540171961988,-12.6210281139739,2.06184471189335e-29,2.11339082969068e-25,1.14191822451131,"KIAA0556","16",1.11220644582206,1.20716138998031,"positive","positive",0
"ILMN_1651684","ILMN_1651684",0.120345786274783,0.0206522211253331,289.605676302451,5.82725632969138,1.49916929730327e-08,8.83610383830547e-05,-1.08624759294836,"KIAA0586","14",-1.08506001451623,-1.08875470440505,"negative","negative",0
"ILMN_1678808","ILMN_1678808",0.197217595513609,0.0205467566781267,289.67878429215,9.59847817361654,4.01938901798751e-19,3.49365293443474e-15,-1.15073951601332,"ATG14","14",-1.1170338468179,-1.22514265846537,"negative","negative",0
"ILMN_1685631","ILMN_1685631",-0.12223653456564,0.012576620942627,292.275143484644,-9.71934632706734,1.56982183711933e-19,1.3761058224188e-15,1.08815664733986,"MAU2","19",1.07364238862706,1.119391567725,"positive","positive",0
"ILMN_1669433","ILMN_1669433",-0.195706528408294,0.0141313376389964,290.187685538009,-13.8491155903196,7.86906749448428e-34,8.46554281056619e-30,1.14444591675352,"KIAA0913","10",1.13176300299715,1.1716428397317,"positive","positive",0
"ILMN_1668469","ILMN_1668469",-0.117829176633673,0.0121557413437486,289.975399031913,-9.69329416459406,1.98613565913179e-19,1.73687563391075e-15,1.08494308386826,"KIAA0922","4",1.06469504416927,1.12888618191185,"positive","positive",0
"ILMN_1781174","ILMN_1781174",-0.110292227135452,0.0191051257181104,290.290727970952,-5.77291292204908,1.99997817005059e-08,0.000116878724257756,1.08234459578788,"KIAA1009","6",1.06486486486287,1.12012887332453,"positive","positive",0
"ILMN_1796240","ILMN_1796240",-0.111932010554463,0.0137122325859153,289.909999140007,-8.16293115312495,1.00993863614641e-14,7.84621326422146e-11,1.07377555516652,"TRAPPC8","18",1.03927612469111,1.15028020118604,"positive","positive",0
"ILMN_1680399","ILMN_1680399",-0.133737211183949,0.0210416617041755,289.605676302451,-6.35582935721329,8.03362867916959e-10,5.11420801715936e-06,1.10536573604937,"KAZN","1",1.09621429509131,1.12490358869962,"positive","positive",0
"ILMN_1770927","ILMN_1770927",-0.23504509569297,0.0224008096424702,290.217563837875,-10.492705372905,4.76698775871814e-22,4.37847825638261e-18,1.18511035044808,"KAZN","1",1.18735230929601,1.1803992144947,"positive","positive",0
"ILMN_1798458","ILMN_1798458",-0.417940728017502,0.0248820493402202,292.538124083902,-16.7968772307645,8.50602464327345e-45,9.79468737672938e-41,1.34958015804945,"KAZN","1",1.33092902128874,1.38974824140242,"positive","positive",0
"ILMN_1742124","ILMN_1742124",0.0874953894018894,0.0159074675163099,290.566001288671,5.50027144875077,8.31867601221767e-08,0.000463766187681135,-1.06472891306495,"FAM190B","10",-1.05131431595144,-1.0935636849003,"negative","negative",0
"ILMN_2355033","ILMN_2355033",0.285819581615729,0.0171523841456407,291.041475991135,16.6635482967754,3.06140060542638e-44,3.51754929563491e-40,-1.22479596306751,"KIAA1147","7",-1.19774892272131,-1.28381501892685,"negative","negative",0
"ILMN_1749405","ILMN_1749405",0.137408032877651,0.0145556394024154,290.051306587232,9.44019215362326,1.27418803009107e-18,1.09465493665124e-14,-1.10140958549369,"KIAA1191","5",-1.06849850845214,-1.17412780853228,"negative","negative",0
"ILMN_2376133","ILMN_2376133",0.163887401165794,0.0134094878794085,290.5943594453,12.2217494537922,5.35875648771581e-28,5.39412428053473e-24,-1.12146614556887,"KIAA1191","5",-1.10051831607416,-1.16692912535904,"negative","negative",0
"ILMN_1678235","ILMN_1678235",-0.0692855377275534,0.0130627691507451,289.962926556336,-5.30404670923862,2.25105550878516e-07,0.00120363938054743,1.04900191169018,"KIAA1267","17",1.05382493586828,1.03890941818322,"positive","positive",0
"ILMN_1745813","ILMN_1745813",0.121519525736348,0.0180539396859417,289.605676302451,6.73091457323151,9.03084264039977e-11,6.05337382185997e-07,-1.09065556148107,"KIAA1279","10",-1.06223483294162,-1.15306767299065,"negative","negative",0
"ILMN_1771482","ILMN_1771482",-0.473033031018171,0.027441422442894,295.284593148098,-17.2379194993466,1.47339234115035e-46,1.7070723664568e-42,1.41016363551693,"KIAA1324","1",1.37453029010651,1.48831578013553,"positive","positive",0
"ILMN_1798346","ILMN_1798346",-0.115446523727829,0.01786764811047,289.771340958696,-6.4612042398675,4.38317387367013e-10,2.83284527455301e-06,1.07498138744393,"KIAA1468","18",1.06464450743915,1.09709646727615,"positive","positive",0
"ILMN_1810225","ILMN_1810225",-0.096657274526118,0.0141776614752087,292.15477195843,-6.81757528878334,5.30904751477659e-11,3.60112692927296e-07,1.07104245011531,"KIAA1530","4",1.05638069730117,1.10261226458538,"positive","positive",0
"ILMN_1732609","ILMN_1732609",-0.230093252756719,0.018218188430692,290.52316369499,-12.6298645791303,1.91905953449459e-29,1.9679955526242e-25,1.18264899225066,"KIAA1539","9",1.15692647641565,1.23874801377968,"positive","positive",0
"ILMN_1760305","ILMN_1760305",0.104239048126151,0.0159650812734406,290.325285929563,6.52918994528154,2.94765256932651e-10,1.92599618879794e-06,-1.07318201629498,"FBRSL1","12",-1.07678517633878,-1.06562769259396,"negative","negative",0
"ILMN_1805992","ILMN_1805992",0.113152886022441,0.020976385292604,292.335842412461,5.39429860979611,1.4219946504472e-07,0.000774702685563635,-1.09806260823035,"KIAA1598","10",-1.07529060022203,-1.14764677235472,"negative","negative",0
"ILMN_1752927","ILMN_1752927",-0.252387590301848,0.0189430969929792,290.493815887661,-13.323459748709,6.23796330425706e-32,6.57606091534779e-28,1.18272871973963,"FAM160B1","10",1.15596596443661,1.241178263793,"positive","positive",0
"ILMN_1763640","ILMN_1763640",-0.0956802659288574,0.0170631284174739,290.096118554495,-5.60742810977579,4.78461180439424e-08,0.000271718104371549,1.07176247182457,"NCKAP5L","12",1.06132368664386,1.09409992291034,"positive","positive",0
"ILMN_1838885","ILMN_1838885",-0.11489069347902,0.0198091684989439,289.6747527795,-5.79987461286651,1.73537204402764e-08,0.000101883692704863,1.084137275278,"EPG5","18",1.05956421227021,1.13780781570024,"positive","positive",0
"ILMN_1772821","ILMN_1772821",0.146391677566367,0.02238525325546,291.634388869081,6.53964803952623,2.75643441321664e-10,1.80518889721558e-06,-1.10901703391851,"KIAA1671","22",-1.10390814158014,-1.11986171868885,"negative","negative",0
"ILMN_2055760","ILMN_2055760",0.125164513744818,0.0179290501902712,290.277413005898,6.98110119702466,1.99557068351827e-11,1.38133402713135e-07,-1.09031117948509,"KIAA1715","2",-1.08012548555485,-1.11209343068605,"negative","negative",0
"ILMN_2097858","ILMN_2097858",-0.128500546294847,0.0172098077498987,289.816355345313,-7.46670434453887,9.69818437761874e-13,7.06415750065749e-09,1.08950033412951,"KIAA1737","14",1.07582120993301,1.11890168401084,"positive","positive",0
"ILMN_1788347","ILMN_1788347",-0.149805085187773,0.0176163644578932,289.823096113599,-8.50374579532789,9.90508249551148e-16,7.92703752115784e-12,1.10744922853682,"KIAA1737","14",1.11220463717466,1.09749355271462,"positive","positive",0
"ILMN_2415979","ILMN_2415979",-0.0907830150901012,0.0161954369114629,290.163296285444,-5.60546872470272,4.83281668674445e-08,0.000274262346972748,1.06303039640319,"KIAA1751","1",1.04928614492113,1.0925891581569,"positive","positive",0
"ILMN_1801124","ILMN_1801124",0.118902052517064,0.0202277202913734,289.605676302451,5.87817365498041,1.1400715816364e-08,6.78798619706313e-05,-1.09223084457099,"KIAA1826","11",-1.06909902418453,-1.14263380418073,"negative","negative",0
"ILMN_1852022","ILMN_1852022",-0.492181070928037,0.0275587846849631,291.353628916348,-17.8593169675071,1.06621045979302e-48,1.24373450134856e-44,1.40921075240318,"PLIN4","19",1.35713289130421,1.52560302453135,"positive","positive",0
"ILMN_1732967","ILMN_1732967",-0.194386603487718,0.0132207594824923,290.893368857871,-14.7031343959578,5.63534371743868e-37,6.22761834214149e-33,1.14236474784311,"PPP1R18","6",1.12178442952909,1.18698308228277,"positive","positive",0
"ILMN_1804789","ILMN_1804789",0.143218147090164,0.0160848763569366,290.275329412244,8.90390102553702,6.00814907000116e-17,4.96152950200696e-13,-1.10803232348085,"KIAA1967","8",-1.09633656923237,-1.13309162341133,"negative","negative",0
"ILMN_1803483","ILMN_1803483",-0.257741242331433,0.0146956179537513,290.518096269339,-17.5386460877367,1.80850265806274e-47,2.10274604052955e-43,1.1986159620262,"KIAA2013","1",1.18656564293445,1.22441457691781,"positive","positive",0
"ILMN_2106227","ILMN_2106227",-0.0625462371811731,0.0134422441559882,290.056725464505,-4.65296095319845,4.98148286604476e-06,0.0235723769221238,1.04212924962388,"KIAA2026","9",1.03583874898576,1.05551202326364,"positive","positive",0
"ILMN_1679232","ILMN_1679232",-0.102441381216497,0.0177224905770954,289.877057306102,-5.78030388961766,1.92518273164672e-08,0.000112738700765232,1.06571150228144,"KIDINS220","2",1.05150110462904,1.09629230583394,"positive","positive",0
"ILMN_1686562","ILMN_1686562",-0.0962377573676358,0.0170960502099265,289.605676302451,-5.62923927959435,4.27574080411503e-08,0.000243674468426516,1.06693536405456,"KIF13B","8",1.08834162759011,1.02318979744624,"positive","positive",0
"ILMN_1808071","ILMN_1808071",-0.116384817346484,0.0191720878121994,289.66676038412,-6.07053433546382,3.98789345186993e-09,2.44218594992515e-05,1.09266115582012,"KIF14","1",1.078878437785,1.12228789903419,"positive","positive",0
